Study.area,Region.Label,Area,Sample.Label,Effort,distance,size,side,exp,fatigue,gscat,vis,glare,ssmi,altitude,obsname
Nominal_area,1,1000000,99A44,59.38,22.45,1,R,399.7,51.73,1,E,N,51,49.11006,MS
Nominal_area,1,1000000,99A44,59.38,348.78,1,L,221.8,52.16,1,E,N,51,49.11006,LM
Nominal_area,1,1000000,99A44,59.38,84.45,1,R,399.7,52.26,1,E,N,51,49.11006,MS
Nominal_area,1,1000000,99A44,59.38,385.16,1,L,399.6,52.46,1,E,N,51,49.11006,SW
Nominal_area,1,1000000,99A44,59.38,154.72,1,L,221.8,52.48,1,E,N,51,49.11006,LM
Nominal_area,1,1000000,99A44,59.38,373.97,1,R,221.8,52.83,1,E,N,51,49.11006,FM
Nominal_area,1,1000000,99A44,59.38,5.34,1.5,R,399.7,53.11,2,E,N,51,49.11006,MS
Nominal_area,1,1000000,99A44,59.38,66.78,2,L,221.8,53.26,2,E,N,51,49.11006,LM
Nominal_area,1,1000000,99A44,59.38,297.56,1,R,399.7,54.58,1,E,N,51,49.0352,MS
Nominal_area,1,1000000,99A44,59.38,52.11,1,L,221.8,55.18,1,E,N,51,49.0352,LM
Nominal_area,1,1000000,99A44,59.38,522.49,1,R,399.7,55.35,1,E,N,51,49.0352,MS
Nominal_area,1,1000000,99A44,59.38,135.43,1,L,221.8,55.48,1,E,N,51,49.0352,LM
Nominal_area,1,1000000,99A44,59.38,303.17,2,L,399.6,55.88,2,E,N,59,48.9643,SW
Nominal_area,1,1000000,99A44,59.38,22.64,1,R,399.7,57.66,1,E,N,62,48.89248,MS
Nominal_area,1,1000000,99A44,59.38,419.77,1,R,399.7,59,1,E,N,62,48.89248,MS
Nominal_area,1,1000000,99A44,59.38,455.14,1,R,399.7,60.99,1,E,N,62,48.80158,MS
Nominal_area,1,1000000,99A44,59.38,104.38,1,R,399.7,63.96,1,E,N,62,48.64051,MS
Nominal_area,1,1000000,99A44,59.38,87.06,1,L,221.8,66.38,1,E,N,57,48.55128,LM
Nominal_area,1,1000000,99A44,59.38,682.69,1,R,399.7,73.03,1,E,N,57,48.26515,MS
Nominal_area,1,1000000,99A50,64.98,210.63,1,L,246.8,77.08,1,E,N,61,33.85601,YH
Nominal_area,1,1000000,99A46,65.45,506.89,1,L,37.1,0.64,1,G,N,68,48.3712,RD
Nominal_area,1,1000000,99A46,65.45,211.43,1,R,215,2.08,1,G,N,68,48.3712,TP
Nominal_area,1,1000000,99A46,65.45,199.36,1,L,37.1,2.33,1,G,N,68,48.43441,RD
Nominal_area,1,1000000,99A46,65.45,271.75,1,R,215,3.06,1,G,N,68,48.43441,TP
Nominal_area,1,1000000,99A46,65.45,0.69,1,R,215,6.13,1,G,N,68,48.49989,TP
Nominal_area,1,1000000,99A46,65.45,152.99,1,R,215,6.43,1,G,N,68,48.49989,TP
Nominal_area,1,1000000,99A46,65.45,254.31,1,R,215,6.86,1,G,N,56,48.56538,TP
Nominal_area,1,1000000,99A46,65.45,68.8,1,R,215,6.96,1,G,N,56,48.56538,TP
Nominal_area,1,1000000,99A46,65.45,80.47,1,R,215,11.75,1,G,N,56,48.67901,TP
Nominal_area,1,1000000,99A46,65.45,403.82,1,R,215,12.16,1,G,N,56,48.67901,TP
Nominal_area,1,1000000,99A46,65.45,7.08,1,R,215,12.33,1,G,N,56,48.67901,TP
Nominal_area,1,1000000,99A46,65.45,423.11,2,L,37.1,15.33,2,G,N,56,48.73343,RD
Nominal_area,1,1000000,99A46,65.45,156.17,1,R,215,18.29,1,G,N,56,48.78342,TP
Nominal_area,1,1000000,99A46,65.45,528.06,1,R,215,19.44,1,G,N,56,48.83081,TP
Nominal_area,1,1000000,99A46,65.45,187.5,1,L,37.1,20.08,1,G,N,56,48.83081,RD
Nominal_area,1,1000000,99A46,65.45,324.46,1,R,215,20.29,1,G,N,56,48.83081,TP
Nominal_area,1,1000000,99A46,65.45,483.57,1,L,37.1,21.71,1,G,N,55,48.8733,RD
Nominal_area,1,1000000,99A46,65.45,129.85,1,R,215,23,1,G,N,55,48.91509,TP
Nominal_area,1,1000000,99A46,65.45,384.08,1,L,37.1,23.54,1,G,N,55,48.91509,RD
Nominal_area,1,1000000,99A46,65.45,153.89,1,R,215,27.39,1,G,N,51,48.97867,TP
Nominal_area,1,1000000,99A46,65.45,569.8,1,L,37.1,28.43,1,G,N,51,48.97867,RD
Nominal_area,1,1000000,99A47,40.52,261.61,1,R,244,32.96,1,G,N,57,49.05994,TP
Nominal_area,1,1000000,99A47,40.52,15.43,1,L,66.1,33.23,1,G,N,57,49.05994,RD
Nominal_area,1,1000000,99A47,40.52,234.53,1,L,66.1,34.34,1,G,N,57,49.07202,RV
Nominal_area,1,1000000,99A47,40.52,317.2,1,R,66.1,38.74,1,G,N,57,49.10212,HA
Nominal_area,1,1000000,99A47,40.52,17.41,1,R,244,40.63,1,G,N,57,49.10212,TP
Nominal_area,1,1000000,99A47,40.52,28.34,1,R,244,40.73,1,G,N,57,49.11824,TP
Nominal_area,1,1000000,99A47,40.52,157.17,1,L,66.1,40.94,1,G,N,57,49.11824,RD
Nominal_area,1,1000000,99A47,40.52,213.09,1,L,66.1,41.36,1,G,N,57,49.11824,RD
Nominal_area,1,1000000,99A47,40.52,254.73,1,L,66.1,41.58,1,G,N,57,49.11824,RD
Nominal_area,1,1000000,99A47,40.52,263.36,1,L,66.1,42.56,1,G,N,57,49.11824,RD
Nominal_area,1,1000000,99A47,40.52,18.22,1,L,66.1,42.58,1,G,N,57,49.11824,RV
Nominal_area,1,1000000,99A47,40.52,195.61,1,L,66.1,43.06,1,G,N,57,49.11824,RD
Nominal_area,1,1000000,99A47,40.52,168.69,1,R,244,43.24,1,G,N,45,49.11574,TP
Nominal_area,1,1000000,99A47,40.52,73.63,1,R,244,43.64,1,G,N,45,49.11574,TP
Nominal_area,1,1000000,99A47,40.52,161.63,1,R,244,43.89,1,G,N,45,49.11574,TP
Nominal_area,1,1000000,99A47,40.52,53.12,1,L,66.1,44.18,1,G,N,45,49.11574,RD
Nominal_area,1,1000000,99A47,40.52,100.33,1,L,66.1,44.46,1,G,N,45,49.11574,RD
Nominal_area,1,1000000,99A47,40.52,324.72,1,L,66.1,44.54,1,G,N,45,49.11574,RD
Nominal_area,1,1000000,99A47,40.52,163.39,1,R,66.1,44.84,1,G,N,45,49.11574,HA
Nominal_area,1,1000000,99A47,40.52,146.85,2,L,66.1,44.86,2,G,N,45,49.11574,RD
Nominal_area,1,1000000,99A47,40.52,178.79,1,R,244,44.96,1,G,N,45,49.11574,TP
Nominal_area,1,1000000,99A47,40.52,106.37,1,R,244,45.14,1,G,N,45,49.11574,TP
Nominal_area,1,1000000,99A47,40.52,512.2,1.5,L,66.1,45.36,2,G,N,41,49.13071,RD
Nominal_area,1,1000000,99A47,40.52,103.26,1,R,244,46.53,1,G,N,41,49.13071,TP
Nominal_area,1,1000000,99A47,40.52,178.5,1,R,244,46.88,1,G,N,41,49.13071,TP
Nominal_area,1,1000000,99A47,40.52,603.23,1,L,66.1,46.88,1,G,N,41,49.13071,RD
Nominal_area,1,1000000,99A47,40.52,246.47,1,L,66.1,47.43,1,G,N,41,49.13071,RV
Nominal_area,1,1000000,99A47,40.52,39.37,1,R,244,47.53,1,G,N,41,49.13071,TP
Nominal_area,1,1000000,99A47,40.52,387.89,1,L,66.1,47.63,1,G,N,41,49.13071,RD
Nominal_area,1,1000000,99A47,40.52,38.39,1,R,244,47.79,1,G,N,41,49.11936,TP
Nominal_area,1,1000000,99A47,40.52,49.93,1,L,66.1,47.91,1,G,N,41,49.11936,RV
Nominal_area,1,1000000,99A47,40.52,128.63,1,R,244,48.5,1,G,N,41,49.11936,TP
Nominal_area,1,1000000,99A47,40.52,104.8,1,L,66.1,48.55,1,G,N,41,49.11936,RD
Nominal_area,1,1000000,99A47,40.52,19.43,1,R,244,48.66,1,G,N,41,49.11936,TP
Nominal_area,1,1000000,99A47,40.52,484.74,1,L,66.1,48.71,1,G,N,41,49.11936,RD
Nominal_area,1,1000000,99A47,40.52,578.29,1,L,66.1,48.81,1,G,N,41,49.11936,RD
Nominal_area,1,1000000,99A47,40.52,19.09,1,R,244,49.06,1,G,N,41,49.11936,TP
Nominal_area,1,1000000,99A48,65.6,140.14,1,L,83.5,56.78,1,E,N,47,48.69727,RD
Nominal_area,1,1000000,99A48,65.6,37.37,1,R,261.4,56.89,1,E,N,47,48.69727,TP
Nominal_area,1,1000000,99A48,65.6,103.96,1,R,261.4,56.96,1,E,N,47,48.69727,TP
Nominal_area,1,1000000,99A48,65.6,617.25,1,L,83.5,57.56,1,E,N,47,48.69727,RD
Nominal_area,1,1000000,99A48,65.6,27,1,R,261.4,58.51,1,E,N,47,48.61302,TP
Nominal_area,1,1000000,99A48,65.6,96.84,1,R,261.4,59.64,1,E,N,47,48.61302,TP
Nominal_area,1,1000000,99A48,65.6,19.77,1,R,261.4,59.73,1,E,N,47,48.61302,TP
Nominal_area,1,1000000,99A48,65.6,42.46,1,R,261.4,60.33,1,E,N,47,48.4795,TP
Nominal_area,1,1000000,99A48,65.6,37,1,R,261.4,60.41,1,E,N,47,48.4795,TP
Nominal_area,1,1000000,99A48,65.6,338.29,1,L,83.5,60.46,1,E,N,47,48.4795,RD
Nominal_area,1,1000000,99A48,65.6,242.69,2,R,261.4,60.74,2,E,N,47,48.4795,TP
Nominal_area,1,1000000,99A48,65.6,151.55,1,R,261.4,62.75,1,E,N,47,48.35747,TP
Nominal_area,1,1000000,99A48,65.6,189.58,2,R,261.4,62.81,2,E,N,47,48.35747,TP
Nominal_area,1,1000000,99A48,65.6,239.24,1,L,83.5,66.99,1,E,N,47,48.11828,RD
Nominal_area,1,1000000,99A48,65.6,295.77,1,R,261.4,67.64,1,E,N,47,48.11828,TP
Nominal_area,1,1000000,99A48,65.6,9.92,1,R,83.5,68.54,1,E,N,47,48.11828,HA
Nominal_area,1,1000000,99A48,65.6,46.08,1,L,83.5,70.04,1,E,N,47,47.99952,RD
Nominal_area,1,1000000,99A48,65.6,220.42,1,L,83.5,70.76,1,E,N,47,47.85108,RV
Nominal_area,1,1000000,99A48,65.6,455.14,1,L,83.5,74.33,1,E,N,51,47.72967,RD
Nominal_area,1,1000000,99A48,65.6,258.63,1,R,261.4,76.65,1,E,N,51,47.57625,TP
Nominal_area,1,1000000,99A48,65.6,81.22,1,R,261.4,76.86,1,E,N,51,47.57625,TP
Nominal_area,1,1000000,99A48,65.6,88.92,1,L,83.5,76.89,1,E,N,51,47.57625,RD
Nominal_area,1,1000000,99A48,65.6,287.5,1,R,261.4,77.5,1,E,N,51,47.57625,TP
Nominal_area,1,1000000,99A48,65.6,100.04,1,L,83.5,78.18,1,E,N,51,47.46709,RD
Nominal_area,1,1000000,99A48,65.6,153.28,2,R,83.5,78.19,2,E,N,51,47.46709,HA
Nominal_area,1,1000000,99A48,65.6,197.02,1,R,261.4,78.73,1,E,N,51,47.46709,TP
Nominal_area,1,1000000,99A48,65.6,220.07,1,R,288,87.53,1,E,N,51,46.85032,TP
Nominal_area,1,1000000,99A49,40.26,264.6,1,L,110.1,89.23,1,E,N,51,46.7665,RD
Nominal_area,1,1000000,99A49,40.26,367.79,1,R,288,89.38,1,E,N,51,46.7665,TP
Nominal_area,1,1000000,99A49,40.26,74.43,1,L,110.1,89.54,1,E,N,51,46.7665,RV
Nominal_area,1,1000000,99A49,40.26,288.23,1,L,110.1,89.65,1,E,N,51,46.7665,RD
Nominal_area,1,1000000,99A49,40.26,344.67,1,R,288,91.63,1,E,N,64,46.64187,TP
Nominal_area,1,1000000,99A49,40.26,209.38,1,L,110.1,95.01,1,E,N,64,46.35614,RD
Nominal_area,1,1000000,99A49,40.26,357.22,1,R,110.1,98.84,1,E,N,64,46.04419,HA
Nominal_area,1,1000000,99A49,40.26,499.91,1,L,110.1,99.29,1,E,N,64,46.04419,RD
Nominal_area,1,1000000,99A49,40.26,250.16,1,R,288,99.48,1,E,N,64,46.04419,TP
Nominal_area,1,1000000,99A49,40.26,428.62,1,L,110.1,99.61,1,E,N,64,46.04419,RD
Nominal_area,1,1000000,99A49,40.26,293.27,1,L,110.1,102.68,1,E,N,78,21.80663,RD
Nominal_area,1,1000000,99A50,64.98,373.27,1,R,493.7,30.1,1,G,Y,61,33.85601,DT
Nominal_area,1,1000000,99A50,64.98,114.5,1,L,230.5,30.45,1,G,N,61,33.85601,YH
Nominal_area,1,1000000,99A50,64.98,11.7,1,L,230.5,31.43,1,G,N,61,39.9259,YH
Nominal_area,1,1000000,99A50,64.98,33.37,2,R,493.7,33.25,2,G,Y,61,39.74843,DT
Nominal_area,1,1000000,99A50,64.98,437.1,1,R,442.2,33.45,1,G,Y,61,39.74843,MF
Nominal_area,1,1000000,99A50,64.98,159.48,1,R,493.7,38.44,1,G,Y,69,39.28125,DT
Nominal_area,1,1000000,99A50,64.98,393.78,1,L,230.5,40.03,1,G,N,69,39.00987,YH
Nominal_area,1,1000000,99A50,64.98,448.8,2,R,493.7,42.46,2,G,Y,67,38.82826,DT
Nominal_area,1,1000000,99A50,64.98,15.84,2,R,493.7,49.08,2,G,Y,76,38.12836,DT
Nominal_area,1,1000000,99A50,64.98,506.89,1,R,493.7,49.23,1,G,Y,76,38.12836,DT
Nominal_area,1,1000000,99A50,64.98,248.69,2,R,493.7,53.61,2,G,Y,76,37.77906,DT
Nominal_area,1,1000000,99A51,21.15,222.56,1,R,519.4,60.71,1,G,Y,78,36.87399,DT
Nominal_area,1,1000000,99A51,21.15,292.06,1,R,519.4,62.61,1,G,Y,78,36.62834,DT
Nominal_area,1,1000000,99A51,21.15,312.12,1,R,519.4,64.2,1,G,Y,78,36.62834,DT
Nominal_area,1,1000000,99A51,21.15,207.8,1,L,256.2,66.7,1,G,N,78,36.34734,YH
Nominal_area,1,1000000,99A51,21.15,264.6,1,L,256.2,66.9,1,G,N,78,36.34734,YH
Nominal_area,1,1000000,99A52,57.57,56.28,1,R,528.3,75.28,1,E,N,87,35.75715,DT
Nominal_area,1,1000000,99A52,57.57,383.17,1,L,265.1,75.61,1,E,Y,87,35.75715,YH
Nominal_area,1,1000000,99A52,57.57,31.27,1,R,528.3,76.65,1,E,N,87,35.75715,DT
Nominal_area,1,1000000,99A52,57.57,696.92,1,L,443,77.61,1,E,Y,87,35.75715,HZ
Nominal_area,1,1000000,99A52,57.57,144.49,1,R,528.3,82.05,1,E,N,84,35.2115,DT
Nominal_area,1,1000000,99A52,57.57,25.46,1,L,443,83.73,1,E,Y,84,35.0478,HZ
Nominal_area,1,1000000,99A52,57.57,22.15,2,R,528.3,85.33,2,E,N,84,34.81255,DT
Nominal_area,1,1000000,99A52,57.57,472.86,1,R,528.3,86.08,1,E,N,84,34.81255,DT
Nominal_area,1,1000000,99A52,57.57,27.81,1,L,265.1,86.35,1,E,Y,84,34.81255,YH
Nominal_area,1,1000000,99A52,57.57,135.09,1,R,528.3,88.91,1,E,N,81,34.49592,DT
Nominal_area,1,1000000,99A52,57.57,586.22,1,L,265.1,89.61,1,E,Y,81,34.49592,YH
Nominal_area,1,1000000,99A52,57.57,206.91,2,R,528.3,90.96,2,E,N,81,34.49592,DT
Nominal_area,1,1000000,99A52,57.57,205.66,1,L,265.1,91.6,1,E,Y,81,34.18583,YH
Nominal_area,1,1000000,99A52,57.57,437.41,1,L,265.1,92.36,1,E,Y,81,34.18583,YH
Nominal_area,1,1000000,99A52,57.57,625.08,1,L,265.1,94.95,1,E,Y,81,34.05929,YH
Nominal_area,1,1000000,99A52,57.57,96.64,1,L,265.1,96.56,1,E,Y,81,33.80056,YH
Nominal_area,1,1000000,99A52,57.57,320.79,1,L,443,97.43,1,E,Y,81,33.80056,HZ
Nominal_area,1,1000000,99A52,57.57,386.27,2,L,265.1,98.38,2,E,Y,81,33.61371,YH
Nominal_area,1,1000000,99A52,57.57,113.87,1,R,528.3,98.51,1,E,N,81,33.61371,DT
Nominal_area,1,1000000,99A53,25.58,499.8,1,L,265.1,100.61,1,E,Y,69,33.52177,YH
Nominal_area,1,1000000,99A53,25.58,139.54,1,R,554.6,105.65,1,E,N,68,32.91233,DT
Nominal_area,1,1000000,99A53,25.58,2.37,1,L,469.3,106.55,1,E,Y,68,32.91233,HZ
Nominal_area,1,1000000,99A53,25.58,572.76,1,L,291.4,106.91,1,E,Y,68,32.91233,YH
Nominal_area,1,1000000,99A53,25.58,584.22,1,R,503.1,109.05,1,E,N,68,32.68972,MF
Nominal_area,1,1000000,99A53,25.58,386.13,1,L,291.4,109.88,1,E,Y,68,32.68972,YH
Nominal_area,1,1000000,99A53,25.58,195.94,1,R,554.6,112.03,1,E,N,68,32.42092,DT
Nominal_area,1,1000000,99A53,25.58,212.77,1,L,291.4,113.83,1,E,Y,68,32.22355,YH
Nominal_area,1,1000000,99A42,61.16,179.49,1,L,291.4,115.61,1,E,Y,68,16.54202,LM
Nominal_area,1,1000000,99A54,59.27,262.66,2,L,126.4,4.26,2,G,Y,82,28.00393,HA
Nominal_area,1,1000000,99A54,59.27,185.18,1,R,103.7,5.05,1,G,N,70,37.97958,MH
Nominal_area,1,1000000,99A54,59.27,2.11,1,L,126.4,5.9,1,G,Y,70,37.97958,HA
Nominal_area,1,1000000,99A54,59.27,168.76,2,L,126.4,9.25,2,G,Y,57,37.64239,HA
Nominal_area,1,1000000,99A54,59.27,189.5,1,R,103.7,20.46,1,G,N,42,36.7624,MH
Nominal_area,1,1000000,99A54,59.27,170.84,1,L,126.4,20.9,1,G,Y,42,36.7624,HA
Nominal_area,1,1000000,99A54,59.27,131.82,1,L,126.4,21.63,1,G,Y,42,36.62569,HA
Nominal_area,1,1000000,99A54,59.27,230.84,1,L,304.3,21.8,1,G,Y,42,36.62569,TP
Nominal_area,1,1000000,99A54,59.27,382.76,1,R,103.7,23.16,1,G,N,42,36.62569,MH
Nominal_area,1,1000000,99A54,59.27,112.5,1,R,126.4,23.46,1,G,N,42,36.38682,RD
Nominal_area,1,1000000,99A54,59.27,168.5,1,L,304.3,23.91,1,G,Y,42,36.38682,TP
Nominal_area,1,1000000,99A54,59.27,205,1,R,103.7,24.05,1,G,N,42,36.38682,MH
Nominal_area,1,1000000,99A54,59.27,404.82,1,R,103.7,25.89,1,G,N,42,36.21832,MH
Nominal_area,1,1000000,99A54,59.27,101.62,1,R,126.4,26.48,1,G,N,42,36.21832,RD
Nominal_area,1,1000000,99A54,59.27,117.12,1,R,103.7,26.86,1,G,N,42,36.21832,MH
Nominal_area,1,1000000,99A54,59.27,273.65,1,L,126.4,27.08,1,G,Y,42,36.21832,HA
Nominal_area,1,1000000,99A55,19.59,254.42,1,R,129,38.41,1,E,N,32,35.05822,MH
Nominal_area,1,1000000,99A56,59.14,115.04,1,L,159.6,55.26,1,E,N,38,33.12679,HA
Nominal_area,1,1000000,99A56,59.14,103.96,1,R,136.9,55.5,1,G,Y,38,33.12679,MH
Nominal_area,1,1000000,99A56,59.14,377.54,1,L,159.6,55.76,1,E,N,38,32.90153,HA
Nominal_area,1,1000000,99A56,59.14,407.55,2,L,159.6,57.31,2,E,N,38,32.90153,HA
Nominal_area,1,1000000,99A56,59.14,28.68,1,L,159.6,59.2,1,E,N,40,32.6125,HA
Nominal_area,1,1000000,99A56,59.14,159.78,1,L,337.5,60.25,1,E,N,40,32.41603,TP
Nominal_area,1,1000000,99A56,59.14,122.44,1,R,136.9,62.24,1,G,Y,47,32.12765,MH
Nominal_area,1,1000000,99A56,59.14,13.5,1,L,159.6,62.33,1,E,N,47,32.12765,HA
Nominal_area,1,1000000,99A56,59.14,146.37,1,R,136.9,66.61,1,G,Y,47,31.63422,MH
Nominal_area,1,1000000,99A56,59.14,450.09,1,R,136.9,67.35,1,G,Y,47,31.63422,MH
Nominal_area,1,1000000,99A56,59.14,198.08,1,R,136.9,73.98,1,G,Y,48,30.94907,MH
Nominal_area,1,1000000,99A56,59.14,286.39,1,L,159.6,74.39,1,E,N,48,30.94907,HA
Nominal_area,1,1000000,99A56,59.14,136.97,1,L,159.6,78.63,1,E,N,48,30.03768,HA
Nominal_area,1,1000000,99A56,59.14,228.24,1,R,136.9,78.63,1,G,Y,48,30.03768,MH
Nominal_area,1,1000000,99A57,25.08,293.94,2,L,185.5,82.71,2,G,N,61,29.95362,HA
Nominal_area,1,1000000,99A57,25.08,20.29,2,R,185.5,85.16,2,G,N,61,29.71933,RD
Nominal_area,1,1000000,99A58,67.22,50.65,1,R,195.5,35.26,1,G,N,71,37.67294,HA
Nominal_area,1,1000000,99A58,67.22,233.98,1,R,195.5,35.34,1,G,N,71,37.67294,RD
Nominal_area,1,1000000,99A58,67.22,12.02,1,R,195.5,35.5,1,G,N,71,37.67294,RD
Nominal_area,1,1000000,99A58,67.22,180.75,1,R,195.5,35.66,1,G,N,71,37.67294,RD
Nominal_area,1,1000000,99A58,67.22,68.53,1,L,172.8,35.68,1,G,N,71,37.67294,MH
Nominal_area,1,1000000,99A58,67.22,56.59,1,R,195.5,35.93,1,G,N,71,37.67294,RD
Nominal_area,1,1000000,99A58,67.22,15.63,2,L,172.8,36.44,2,G,N,71,37.67294,MH
Nominal_area,1,1000000,99A58,67.22,412.8,1,R,195.5,37.51,1,G,N,71,37.81602,RD
Nominal_area,1,1000000,99A58,67.22,682.69,1,R,195.5,37.58,1,G,N,71,37.81602,HA
Nominal_area,1,1000000,99A58,67.22,4.19,1,L,172.8,38.38,1,G,N,71,38.02113,MH
Nominal_area,1,1000000,99A58,67.22,60.57,2,L,172.8,38.61,2,G,N,71,38.02113,MH
Nominal_area,1,1000000,99A58,67.22,124.69,1,R,195.5,39.09,1,G,N,71,38.02113,RD
Nominal_area,1,1000000,99A58,67.22,207.17,1,L,172.8,40.14,1,G,N,71,38.02113,MH
Nominal_area,1,1000000,99A58,67.22,469.26,1,R,195.5,40.21,1,G,N,71,38.02113,RD
Nominal_area,1,1000000,99A58,67.22,124.75,1.5,L,172.8,40.64,2,G,N,71,38.1726,MH
Nominal_area,1,1000000,99A58,67.22,353.21,1,R,195.5,40.89,1,G,N,71,38.1726,HA
Nominal_area,1,1000000,99A58,67.22,146.61,1,R,195.5,40.96,1,G,N,71,38.1726,RD
Nominal_area,1,1000000,99A58,67.22,252.66,1,R,195.5,41.83,1,G,N,71,38.1726,RD
Nominal_area,1,1000000,99A58,67.22,242.69,1,L,172.8,42,1,G,N,71,38.1726,MH
Nominal_area,1,1000000,99A58,67.22,84.73,1,L,126.4,42.31,1,G,N,71,38.1726,RV
Nominal_area,1,1000000,99A58,67.22,133.9,1,L,172.8,42.83,1,G,N,71,38.36437,MH
Nominal_area,1,1000000,99A58,67.22,354.34,1,L,172.8,43.01,1,G,N,71,38.36437,MH
Nominal_area,1,1000000,99A58,67.22,227.94,1,R,195.5,43.11,1,G,N,71,38.36437,RD
Nominal_area,1,1000000,99A58,67.22,396.36,1,L,172.8,43.23,1,G,N,71,38.36437,MH
Nominal_area,1,1000000,99A58,67.22,137.58,2,R,195.5,43.43,2,G,N,71,38.36437,RD
Nominal_area,1,1000000,99A58,67.22,289.16,1,R,195.5,44.58,1,G,N,71,38.36437,RD
Nominal_area,1,1000000,99A58,67.22,240.17,1,L,172.8,44.6,1,G,N,71,38.36437,MH
Nominal_area,1,1000000,99A58,67.22,306.25,1,L,172.8,44.73,1,G,N,71,38.36437,MH
Nominal_area,1,1000000,99A58,67.22,71.47,5.5,L,172.8,45.96,3,G,N,71,38.52499,MH
Nominal_area,1,1000000,99A58,67.22,385.12,2,L,172.8,46.09,2,G,N,71,38.52499,MH
Nominal_area,1,1000000,99A58,67.22,318.49,1,L,172.8,46.69,1,G,N,71,38.52499,MH
Nominal_area,1,1000000,99A58,67.22,86.74,1,R,195.5,46.99,1,G,N,82,38.65568,RD
Nominal_area,1,1000000,99A58,67.22,295.77,1,L,126.4,47.18,1,G,N,82,38.65568,RV
Nominal_area,1,1000000,99A58,67.22,99.43,1,L,172.8,47.81,1,G,N,82,38.65568,MH
Nominal_area,1,1000000,99A58,67.22,65.94,1,L,172.8,48.38,1,G,N,82,38.65568,MH
Nominal_area,1,1000000,99A58,67.22,274.64,1,L,126.4,48.46,1,G,N,82,38.65568,RV
Nominal_area,1,1000000,99A58,67.22,245.17,2,R,195.5,48.61,2,G,N,82,38.863,RD
Nominal_area,1,1000000,99A58,67.22,363.82,1,L,172.8,48.68,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,170.64,1,L,172.8,48.78,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,381.43,3,L,172.8,49.11,3,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,50.42,1,L,172.8,49.74,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,494.73,1,L,172.8,49.81,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,318.49,1,R,195.5,49.89,1,G,N,82,38.863,HA
Nominal_area,1,1000000,99A58,67.22,226.95,1,R,195.5,49.98,1,G,N,82,38.863,RD
Nominal_area,1,1000000,99A58,67.22,340.38,2,L,126.4,49.99,2,G,N,82,38.863,RV
Nominal_area,1,1000000,99A58,67.22,104.38,1,R,195.5,50.04,1,G,N,82,38.863,RD
Nominal_area,1,1000000,99A58,67.22,59.46,1,L,172.8,50.58,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,279,1,R,195.5,50.81,1,G,N,82,38.863,RD
Nominal_area,1,1000000,99A58,67.22,280.59,1,L,172.8,50.88,1,G,N,82,38.863,MH
Nominal_area,1,1000000,99A58,67.22,151.58,1,L,172.8,51.06,1,G,N,82,39.03067,MH
Nominal_area,1,1000000,99A58,67.22,165.51,1,L,172.8,51.16,1,G,N,82,39.03067,MH
Nominal_area,1,1000000,99A58,67.22,62.41,1,L,172.8,51.43,1,G,N,82,39.03067,MH
Nominal_area,1,1000000,99A58,67.22,318.65,2,R,195.5,52.85,2,G,N,82,39.03067,RD
Nominal_area,1,1000000,99A58,67.22,492.78,2,L,172.8,53.41,2,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,311.51,1,L,172.8,54.01,1,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,199.58,1,L,126.4,54.11,1,G,N,82,39.27096,RV
Nominal_area,1,1000000,99A58,67.22,73.74,1,R,195.5,54.78,1,G,N,82,39.27096,RD
Nominal_area,1,1000000,99A58,67.22,491.62,1,L,126.4,54.78,1,G,N,82,39.27096,RV
Nominal_area,1,1000000,99A58,67.22,95.24,1,L,172.8,55.04,1,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,409.36,5,L,172.8,55.26,3,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,359.04,1,L,172.8,55.43,1,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,57.91,1,R,195.5,55.45,1,G,N,82,39.27096,RD
Nominal_area,1,1000000,99A58,67.22,426.91,1,L,172.8,55.58,1,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,374.84,4,L,172.8,55.61,3,G,N,82,39.27096,MH
Nominal_area,1,1000000,99A58,67.22,613.45,3,L,126.4,55.78,3,G,N,82,39.27096,RV
Nominal_area,1,1000000,99A58,67.22,158.29,1,R,195.5,56.06,1,G,N,82,39.42203,RD
Nominal_area,1,1000000,99A58,67.22,239.79,1,L,172.8,56.61,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,197.01,1,L,172.8,56.79,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,106.11,1,L,172.8,56.91,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,93.64,2,L,172.8,56.99,2,G,N,82,39.42203,MH
